,Word,lengths
53914,核柱,2
53915,核桃,2
53916,核桃仁,3
53917,核模型,3
53918,核武,2
53919,核武器,3
53920,核武库,3
53921,核热,2
53922,核燃料,3
53923,核燃料后处理,6
53924,核爆炸,3
53925,核爆炸装置,5
53926,核物理,3
53927,核球,2
53928,核当量,3
53929,核发电,3
53930,核发电厂,4
53931,核相互作用,5
53932,核磁共振,4
53933,核算,2
53934,核糖,2
53935,核糖核酸,4
53936,核糖体,3
53937,核素,2
53938,核结构,3
53939,核聚变,3
53940,核能,2
53941,核能源,3
53942,核自旋,3
53943,核苷,2
53944,核苷酸,3
53945,核裁军,3
53946,核裂变,3
53947,核装置,3
53948,核设施,3
53949,核试,2
53950,核试爆,3
53951,核试验,3
53952,核试验堆,4
53953,核试验场,4
53954,核谈判,3
53955,核变形,3
53956,核军备,3
53957,核辐射,3
53958,核转变,3
53959,核轰炸,3
53960,核轰炸机,4
53961,核连锁反应,5
53962,核酮糖,3
53963,核酸,2
53964,核销,2
53965,核门槛,3
53966,核防御,3
53967,核电,2
53968,核电厂,3
53969,核电磁脉冲,5
53970,核电站,3
53971,核电荷数,4
53972,核显,2
53973,核驳,2
53974,核碱基,3
53975,核黄素,3
53976,根,1
53977,根基,2
53978,根底,2
53979,根式,2
53980,根性,2
53981,根据,2
53982,根据地,3
53983,根据规定,4
53984,根本,2
53985,根本法,3
53986,根柢,2
53987,根汁汽水,4
53988,根河,2
53989,根河市,3
53990,根治,2
53991,根深叶茂,4
53992,根深蒂固,4
53993,根源,2
53994,根特,2
53995,根状茎,3
53996,根由,2
53997,根究,2
53998,根管治疗,4
53999,根系,2
54000,根绝,2
54001,根茬,2
54002,根茎,2
54003,根号,2
54004,根西岛,3
54005,根除,2
54006,根音,2
54007,根须,2
54008,栻,1
54009,格但斯克,4
54010,格位,2
54011,格列高利历,5
54012,格力,2
54013,格勒,2
54014,格勒诺布尔,5
54015,格外,2
54016,格子,2
54017,格子呢,3
54018,格子棉布,4
54019,格子花呢,4
54020,格子间,3
54021,格局,2
54022,格式,2
54023,格式化,3
54024,格式塔,3
54025,格式塔疗法,5
54026,格律,2
54027,格恩西岛,4
54028,格拉,2
54029,格拉斯哥,4
54030,格拉汉姆,4
54031,格拉纳达,4
54032,格拉茨,3
54033,格挡,2
54034,格林,2
54035,格林多,3
54036,格林奈尔大学,6
54037,格林威治,4
54038,格林威治村,5
54039,格林威治标准时间,8
54040,格林尼治,4
54041,格林尼治本初子午线,9
54042,格林尼治标准时间,8
54043,格林斯班,4
54044,格林纳达,4
54045,格栅,2
54046,格格,2
54047,格格不入,4
54048,格格笑,3
54049,格洛斯特,4
54050,格洛斯特郡,5
54051,格洛纳斯,4
54052,格涅沙,3
54053,格尔夫波特,5
54054,格尔木,3
54055,格尔木市,4
54056,格物,2
54057,格物致知,4
54058,格瑞那达,4
54059,格瓦斯,3
54060,格筛,2
54061,格网,2
54062,格罗宁根,4
54063,格罗兹尼,4
54064,格致,2
54065,格莱美奖,4
54066,格萨尔,3
54067,格兰氏阴性,5
54068,格兰特,3
54069,格兰芬多,4
54070,格兰菜,3
54071,格言,2
54072,格调,2
54073,格里姆斯塔,5
54074,格里高利,4
54075,格陵兰,3
54076,格陵兰岛,4
54077,格雷,2
54078,格雷伯爵茶,5
54079,格雷氏解剖学,6
54080,格雷茅斯,4
54081,格斗,2
54082,格鲁吉亚,4
54083,格鲁吉亚人,5
54084,格鲁派,3
54085,栽,1
54086,栽倒,2
54087,栽培,2
54088,栽子,2
54089,栽植,2
54090,栽种,2
54091,栽种机,3
54092,栽筋斗,3
54093,栽赃,2
54094,栽跟头,3
54095,桀,1
54096,桀王,2
54097,桀贪骜诈,4
54098,桀骜不逊,4
54099,桀骜不顺,4
54100,桀骜不驯,4
54101,桁,1
54102,桁架,2
54103,桁梁,2
54104,桁杨,2
54105,桁杨刀锯,4
54106,桂,1
54107,桂冠,2
54108,桂圆,2
54109,桂平,2
54110,桂平市,3
54111,桂木属,3
54112,桂东,2
54113,桂东县,3
54114,桂林,2
54115,桂林市,3
54116,桂林医学院,5
54117,桂枝,2
54118,桂格,2
54119,桂皮,2
54120,桂系军阀,4
54121,桂纶镁,3
54122,桂花,2
54123,桂阳,2
54124,桂阳县,3
54125,桂鱼,2
54126,桃,1
54127,桃仁,2
54128,桃园,2
54129,桃园 结义,5
54130,桃园市,3
54131,桃园结义,4
54132,桃城,2
54133,桃城区,3
54134,桃太郎,3
54135,桃子,2
54136,桃山,2
54137,桃山区,3
54138,桃心,2
54139,桃树,2
54140,桃汛,2
54141,桃江,2
54142,桃江县,3
54143,桃源,2
54144,桃源县,3
54145,桃红,2
54146,桃腮粉脸,4
54147,桃色,2
54148,桃色新闻,4
54149,桃色案件,4
54150,桃花,2
54151,桃花心木,4
54152,桃花扇,3
54153,桃花水母,4
54154,桃花汛,3
54155,桃花源,3
54156,桃花运,3
54157,桃莉羊,3
54158,桃金娘,3
54159,桃金娘科,4
54160,桄,1
54161,桄榔,2
54162,桅,1
54163,桅杆,2
54164,桅竿,2
54165,框,1
54166,框图,2
54167,框子,2
54168,框架,2
54169,框框,2
54170,案,1
54171,案件,2
54172,案例,2
54173,案例法,3
54174,案兵束甲,4
54175,案卷,2
54176,案子,2
54177,案底,2
54178,案情,2
54179,案文,2
54180,案板,2
54181,案牍,2
54182,案由,2
54183,案甲休兵,4
54184,案发,2
54185,案发现场,4
54186,案秤,2
54187,案称,2
54188,案语,2
54189,案头,2
54190,案首,2
54191,案验,2
54192,桉,1
54193,桉树,2
54194,桉叶油,3
54195,桋,1
54196,桌,1
54197,桌上型,3
54198,桌上型电脑,5
54199,桌子,2
54200,桌巾,2
54201,桌布,2
54202,桌案,2
54203,桌椅板凳,4
54204,桌机,2
54205,桌灯,2
54206,桌球,2
54207,桌游,2
54208,桌面,2
54209,桌面儿,3
54210,桌面儿上,4
54211,桌面系统,4
54212,桎,1
54213,桎梏,2
54214,桐,1
54215,桐人,2
54216,桐城,2
54217,桐城市,3
54218,桐庐,2
54219,桐庐县,3
54220,桐木偶,3
54221,桐柏,2
54222,桐柏山,3
54223,桐柏县,3
54224,桐梓,2
54225,桐梓县,3
54226,桐油,2
54227,桐乡,2
54228,桐乡市,3
54229,桑,1
54230,桑内斯,3
54231,桑地诺民族解放阵线,9
54232,桑坦德,3
54233,桑塔纳,3
54234,桑娇维塞,4
54235,桑巴,2
54236,桑帕约,3
54237,桑德拉,3
54238,桑德斯,3
54239,桑德尔福德,5
54240,桑托里尼岛,5
54241,桑拿,2
54242,桑日,2
54243,桑日县,3
54244,桑梓,2
54245,桑植,2
54246,桑植县,3
54247,桑树,2
54248,桑海,2
54249,桑科,2
54250,桑给巴尔,4
54251,桑耶,2
54252,桑葚,2
54253,桑藨,2
54254,桑蚕,2
54255,桑那,2
54256,桑间濮上,4
54257,桓,1
54258,桓仁,2
54259,桓仁满族自治县,7
54260,桓台,2
54261,桓台县,3
54262,桓桓,2
54263,桓玄,2
54264,桔,1
54265,桔子,2
54266,桔梗,2
54267,桔槔,2
54268,桕,1
54269,桚,1
54270,桜,1
54271,桟,1
54272,桫,1
54273,桫椤,2
54274,桭,1
54275,桯,1
54276,桲,1
54277,桴,1
54278,桴鼓相应,4
54279,桶,1
54280,桶口,2
54281,桶孔,2
54282,桶装水,3
54283,桷,1
54284,桹,1
54285,杆弟,2
54286,杆秤,2
54287,杆菌,2
54288,梁,1
54289,梁上君子,4
54290,梁唐晋汉周书,6
54291,梁启超,3
54292,梁园,2
54293,梁园区,3
54294,梁子湖,3
54295,梁子湖区,4
54296,梁山,2
54297,梁山伯与祝英台,7
54298,梁山好汉,4
54299,梁山市,3
54300,梁山县,3
54301,梁平,2
54302,梁平区,3
54303,梁振英,3
54304,梁书,2
54305,梁朝,2
54306,梁木,2
54307,梁架,2
54308,梁河,2
54309,梁河县,3
54310,梁湘,2
54311,梁漱溟,3
54312,梁祝,2
54313,梁赞,2
54314,梁辰鱼,3
54315,梁静茹,3
54316,梁龙,2
54317,梃,1
54318,梅,1
54319,梅干菜,3
54320,梅子,2
54321,梅山,2
54322,梅山乡,3
54323,梅州,2
54324,梅州市,3
54325,梅德韦杰夫,5
54326,梅斯,2
54327,梅斯梅尔,4
54328,梅林,2
54329,梅核气,3
54330,梅森,2
54331,梅森素数,4
54332,梅毒,2
54333,梅氏,2
54334,梅氏腺,3
54335,梅江,2
54336,梅江区,3
54337,梅河口,3
54338,梅河口市,4
54339,梅洛,2
54340,梅派,2
54341,梅瑟,2
54342,梅红,2
54343,梅纳德,3
54344,梅花,2
54345,梅花拳,3
54346,梅花鹿,3
54347,梅萨林,3
54348,梅兰芳,3
54349,梅西,2
54350,梅西耶,3
54351,梅西耶星表,5
54352,梅西叶,3
54353,梅西叶星表,5
54354,梅里亚姆 韦伯斯特,9
54355,梅里斯,3
54356,梅里斯区,4
54357,梅里斯达斡尔族区,8
54358,梅里美,3
54359,梅里雪山,4
54360,梅雨,2
54361,梆,1
54362,梆子,2
54363,梆子腔,3
54364,梊,1
54365,梍,1
54366,梏,1
54367,梐,1
54368,梓,1
54369,梓潼,2
54370,梓潼县,3
54371,梓童,2
54372,栀,1
54373,栀子,2
54374,栀子花,3
54375,梗,1
54376,梗咽,2
54377,梗图,2
54378,梗塞,2
54379,梗概,2
54380,梗死,2
54381,梗王,2
54382,梗直,2
54383,梗阻,2
54384,枧,1
54385,条件,2
54386,条件反射,4
54387,条件反应,4
54388,条件句,3
54389,条件式,3
54390,条件概率,4
54391,条例,2
54392,条凳,2
54393,条分缕析,4
54394,条子,2
54395,条幅,2
54396,条幅广告,4
54397,条几,2
54398,条形,2
54399,条形图,3
54400,条形码,3
54401,条播,2
54402,条文,2
54403,条畅,2
54404,条板箱,3
54405,条案,2
54406,条条大路通罗马,7
54407,条条框框,4
54408,条款,2
54409,条理,2
54410,条痕,2
54411,条目,2
54412,条码,2
54413,条约,2
54414,条纹,2
54415,条纹噪鹛,4
54416,条规,2
54417,条贯,2
54418,条陈,2
54419,枭,1
54420,枭雄,2
54421,枭首,2
54422,枭首示众,4
54423,梠,1
54424,梡,1
54425,梢,1
54426,梢公,2
54427,梣,1
54428,梣树,2
54429,梥,1
54430,梧,1
54431,梧州,2
54432,梧州市,3
54433,梧桐,2
54434,梧桐科,3
54435,梨,1
54436,梨俱吠陀,4
54437,梨园子弟,4
54438,梨子,2
54439,梨属,2
54440,梨果,2
54441,梨树,2
54442,梨树区,3
54443,梨树县,3
54444,梨涡,2
54445,梨花带雨,4
54446,梩,1
54447,梭,1
54448,梭哈,2
54449,梭子,2
54450,梭子鱼,3
54451,梭标,2
54452,梭镖,2
54453,梭鱼,2
54454,梯,1
54455,梯也尔,3
54456,梯子,2
54457,梯己,2
54458,梯度,2
54459,梯度回波,4
54460,梯式配股,4
54461,梯形,2
54462,梯恩梯,3
54463,梯恩梯当量,5
54464,梯板,2
54465,梯次队形,4
54466,梯氏鸫,3
54467,梯田,2
54468,梯级,2
54469,梯队,2
54470,械,1
54471,械系,2
54472,械斗,2
54473,梱,1
54474,梲,1
54475,梳,1
54476,梳乎厘,3
54477,梳妆,2
54478,梳妆室,3
54479,梳妆台,3
54480,梳子,2
54481,梳弄,2
54482,梳洗,2
54483,梳理,2
54484,梳篦,2
54485,梳芙厘,3
54486,梳头,2
54487,梴,1
54488,梵,1
54489,梵克雅宝,4
54490,梵册贝叶,4
54491,梵刹,2
54492,梵呗,2
54493,梵哑铃,3
54494,梵天,2
54495,梵婀玲,3
54496,梵帝冈,3
54497,梵教,2
54498,梵文,2
54499,梵书,2
54500,梵汉对音,4
54501,梵蒂冈,3
54502,梵蒂冈城,4
54503,梵语,2
54504,梵谛冈,3
54505,梵谷,2
54506,梵高,2
54507,梸,1
54508,梹,1
54509,棁,1
54510,棃,1
54511,弃,1
54512,弃世,2
54513,弃之如敝屣,5
54514,弃保潜逃,4
54515,弃剧,2
54516,弃取,2
54517,弃婴,2
54518,弃守,2
54519,弃市,2
54520,弃恶从善,4
54521,弃舍,2
54522,弃暗投明,4
54523,弃核,2
54524,弃樱,2
54525,弃权,2
54526,弃用,2
54527,弃约背盟,4
54528,弃绝,2
54529,弃置,2
54530,弃旧图新,4
54531,弃船,2
54532,弃若敝屣,4
54533,弃农经商,4
54534,弃邪归正,4
54535,弃养,2
54536,棉,1
54537,棉布,2
54538,棉条,2
54539,棉棒,2
54540,棉毛,2
54541,棉球,2
54542,棉田,2
54543,棉签,2
54544,棉纱,2
54545,棉絮,2
54546,棉线,2
54547,棉花,2
54548,棉花棒,3
54549,棉花糖,3
54550,棉兰,2
54551,棉兰老岛,4
54552,棉衣,2
54553,棉被,2
54554,棉裤,2
54555,棉袄,2
54556,棉豆,2
54557,棉铃,2
54558,棉凫,2
54559,棋,1
54560,棋具,2
54561,棋子,2
54562,棋局,2
54563,棋手,2
54564,棋格状,3
54565,棋王,2
54566,棋盘,2
54567,棋艺,2
54568,棋谱,2
54569,棋赛,2
54570,棋逢对手,4
54571,棋逢敌手,4
54572,棋高 着,4
54573,棍,1
54574,棍子,2
54575,棍杖,2
54576,棍棒,2
54577,棍网球,3
54578,棐,1
54579,棑,1
54580,棒,1
54581,棒冰,2
54582,棒喝,2
54583,棒国,2
54584,棒坛,2
54585,棒子,2
54586,棒子国,3
54587,棒子面,3
54588,棒子面儿,4
54589,棒旋星系,4
54590,棒材,2
54591,棒棒哒,3
54592,棒棒机,3
54593,棒棒糖,3
54594,棒棒腿,3
54595,棒极了,3
54596,棒槌,2
54597,棒杀,2
54598,棒球,2
54599,棒球迷,3
54600,棒磨机,3
54601,棒糖,2
54602,棒约翰,3
54603,棒赛,2
54604,棕,1
54605,棕 趾鹑,4
54606,棕喉雀鹛,4
54607,棕噪鹛,3
54608,棕垫,2
54609,棕夜鹭,3
54610,棕尾伯劳,4
54611,棕尾虹雉,4
54612,棕尾褐鹟,4
54613,棕尾,2
54614,棕扇尾莺,4
54615,棕斑鸠,3
54616,棕朱雀,3
54617,棕枕山雀,4
54618,棕枝主日,4
54619,棕枝全日,4
54620,棕树,2
54621,棕榈,2
54622,棕榈属,3
54623,棕榈树,3
54624,棕榈油,3
54625,棕榈科,3
54626,棕榈襞,3
54627,棕毛,2
54628,棕毯,2
54629,棕熊,2
54630,棕眉山岩鹨,5
54631,棕眉柳莺,4
54632,棕矮星,3
54633,棕红,2
54634,棕编,2
54635,棕缚,2
54636,棕绷,2
54637,棕绳,2
54638,棕翅 鹰,4
54639,棕肛凤鹛,4
54640,棕背伯劳,4
54641,棕背田鸡,4
54642,棕背雪雀,4
54643,棕背黑头鸫,5
54644,棕胸佛法僧,5
54645,棕胸岩鹨,4
54646,棕胸竹鸡,4
54647,棕胸蓝姬鹟,5
54648,棕胸雅鹛,4
54649,棕腹仙鹟,4
54650,棕腹啄木鸟,5
54651,棕腹大仙鹟,5
54652,棕腹杜鹃,4
54653,棕腹林鸲,4
54654,棕腹柳莺,4
54655,棕腹树鹊,4
54656,棕腹蓝仙鹟,5
54657,棕腹隼雕,4
54658,棕腹鵙鹛,4
54659,棕臀噪鹛,4
54660,棕脸鹟莺,4
54661,棕色,2
54662,棕草鹛,3
54663,棕蓑猫,3
54664,棕薮鸲,3
54665,棕褐短翅莺,5
54666,棕褐色,3
54667,棕雨燕,3
54668,棕顶树莺,4
54669,棕颏噪鹛,4
54670,棕头幽鹛,4
54671,棕头歌鸲,4
54672,棕头钩嘴鹛,5
54673,棕头雀鹛,4
54674,棕头鸦雀,4
54675,棕头鸥,3
54676,棕颈犀鸟,4
54677,棕颈钩嘴鹛,5
54678,棕颈雪雀,4
54679,棕颈鸭,3
54680,棕额长尾山雀,6
54681,棕黄,2
54682,棕黑,2
54683,枨,1
54684,枣,1
54685,枣子,2
54686,枣强,2
54687,枣强县,3
54688,枣树,2
54689,枣泥,2
54690,枣庄,2
54691,枣庄市,3
54692,枣阳,2
54693,枣阳市,3
54694,棘,1
54695,棘手,2
54696,棘楚,2
54697,棘皮动物,4
54698,棘轮,2
54699,棘鼻青岛龙,5
54700,棚,1
54701,棚子,2
54702,棚户,2
54703,棚户区,3
54704,棚架,2
54705,棚架格子,4
54706,棚顶,2
54707,棜,1
54708,栋,1
54709,栋梁,2
54710,棠,1
54711,棠梨,2
54712,棣,1
54713,棤,1
54714,栈,1
54715,栈主,2
54716,栈单,2
54717,栈地址,3
54718,栈存储器,4
54719,栈山航海,4
54720,栈径,2
54721,栈恋,2
54722,栈房,2
54723,栈板,2
54724,栈架,2
54725,栈桥,2
54726,栈桥式码头,5
54727,栈租,2
54728,栈豆,2
54729,栈车,2
54730,栈道,2
54731,栈阁,2
54732,栈顶,2
54733,棨,1
54734,棩,1
54735,棪,1
54736,棫,1
54737,棬,1
54738,森,1
54739,森喜朗,3
54740,森严,2
54741,森巴舞,3
54742,森林,2
54743,森林培育,4
54744,森林浴,3
54745,森林脑炎,4
54746,森森,2
54747,森海塞尔,4
54748,森然,2
54749,森田,2
54750,森罗,2
54751,森罗宝殿,4
54752,森罗殿,3
54753,森美兰,3
54754,棯,1
54755,棰,1
54756,棱,1
54757,栖,1
54758,栖住,2
54759,栖地,2
54760,栖息,2
54761,栖息地,3
54762,栖木,2
54763,栖栖,2
54764,栖栖遑遑,4
54765,栖身,2
54766,栖霞,2
54767,栖霞区,3
54768,栖霞市,3
54769,棳,1
54770,棵,1
54771,梾,1
54772,梾木,2
54773,棸,1
54774,棹,1
54775,棺,1
54776,棺木,2
54777,棺材,2
54778,棺材板,3
54779,棺材瓤子,4
54780,棺椁,2
54781,棻,1
54782,棻芳,2
54783,棼,1
54784,椄,1
54785,椅,1
54786,椅凳,2
54787,椅子,2
54788,椅背,2
54789,椆,1
54790,椆水,2
54791,椆苕,2
54792,椈,1
54793,椊,1
54794,椋,1
54795,椋鸟,2
54796,椌,1
54797,植,1
54798,植入,2
54799,植入式广告,5
54800,植株,2
54801,植根,2
54802,植根于,3
54803,植树,2
54804,植树节,3
54805,植树造林,4
54806,植民,2
54807,植牙,2
54808,植物,2
54809,植物人,3
54810,植物人状态,5
54811,植物化学成分,6
54812,植物园,3
54813,植物学,3
54814,植物学家,4
54815,植物油,3
54816,植物牛油,4
54817,植物状态,4
54818,植物界,3
54819,植物群,3
54820,植物肉,3
54821,植物脂肪,4
54822,植田,2
54823,植皮,2
54824,植脂末,3
54825,植苗,2
54826,植被,2
54827,植发,2
54828,椎,1
54829,椎间盘,3
54830,椎骨,2
54831,桠,1
54832,桠杈,2
54833,椐,1
54834,椑,1
54835,椒,1
54836,椒江,2
54837,椒江区,3
54838,椓,1
54839,碇,1
54840,検,1
54841,椝,1
54842,椥,1
54843,椪,1
54844,椪柑,2
54845,椰,1
54846,椰奶,2
54847,椰子,2
54848,椰子汁,3
54849,椰子猫,3
54850,椰林,2
54851,椰林飘香,4
54852,椰果,2
54853,椰枣,2
54854,椰壳,2
54855,椰壳纤维,4
54856,椰汁,2
54857,椰油,2
54858,椰浆,2
54859,椰丝,2
54860,椰菜,2
54861,椰菜花,3
54862,椰蓉,2
54863,椳,1
54864,椴,1
54865,椵,1
54866,缄,1
54867,椸,1
54868,椹,1
54869,椽,1
54870,椽子,2
54871,笺,1
54872,椿,1
54873,椿象,2
54874,楀,1
54875,楂,1
54876,楅,1
54877,杨,1
54878,杨丞琳,3
54879,杨俊,2
54880,杨亿,2
54881,杨凝式,3
54882,杨利伟,3
54883,杨坚,2
54884,杨妃,2
54885,杨守仁,3
54886,杨家将,3
54887,杨宝森,3
54888,杨尚昆,3
54889,杨建利,3
54890,杨振宁,3
54891,杨斌,2
54892,杨月清,3
54893,杨朱,2
54894,杨柳,2
54895,杨桃,2
54896,杨梅,2
54897,杨森,2
54898,杨业,2
54899,杨树,2
54900,杨浦区,3
54901,杨深秀,3
54902,杨洁篪,3
54903,杨澄中,3
54904,杨澜,2
54905,杨炯,2
54906,杨玉环,3
54907,杨百翰,3
54908,杨百翰大学,5
54909,杨福家,3
54910,杨秀清,3
54911,杨维,2
54912,杨致远,3
54913,杨虎城,3
54914,杨贵妃,3
54915,杨过,2
54916,杨采妮,3
54917,杨锐,2
54918,杨开慧,3
54919,杨陵,2
54920,杨陵区,3
54921,楋,1
54922,楍,1
54923,楎,1
54924,枫,1
54925,枫木,2
54926,枫树,2
54927,枫糖,2
54928,枫叶,2
54929,枫叶国,3
54930,枫香木,3
54931,枫香树,3
54932,楔,1
54933,楔嘴鹩鹛,4
54934,楔子,2
54935,楔尾伯劳,4
54936,楔尾绿鸠,4
54937,楔尾鸥,3
54938,楔形,2
54939,楔形文字,4
54940,楔形物,3
54941,楗,1
54942,楘,1
54943,楙,1
54944,楚,1
54945,楚国,2
54946,楚怀王,3
54947,楚楚,2
54948,楚楚可怜,4
54949,楚河汉界,4
54950,楚汉战争,4
54951,楚汉相争,4
54952,楚庄王,3
54953,楚辞,2
54954,楚雄,2
54955,楚雄州,3
54956,楚雄市,3
54957,楚雄彝族自治州,7
54958,楛,1
54959,楝,1
54960,楞,1
54961,楞严,2
54962,楞子眼,3
54963,楞迦,2
54964,楞迦岛,3
54965,楞头青,3
54966,楟,1
54967,楠木,2
54968,楠格哈尔省,5
54969,楠梓,2
54970,楠梓区,3
54971,楠竹,2
54972,楢,1
54973,楣,1
54974,楦,1
54975,楦子,2
54976,楦头,2
54977,桢,1
54978,楩,1
54979,楪,1
54980,楫,1
54981,楬,1
54982,业,1
54983,业主,2
54984,业内,2
54985,业务,2
54986,业务员,3
54987,业务模式,4
54988,业务过失,4
54989,业大,2
54990,业已,2
54991,业师,2
54992,业态,2
54993,业根,2
54994,业海,2
54995,业满,2
54996,业界,2
54997,业界标准,4
54998,业精于勤,4
54999,业经,2
55000,业绩,2
55001,业者,2
55002,业荒于嬉,4
55003,业配,2
55004,业配文,3
55005,业障,2
55006,业余,2
55007,业余大学,4
55008,业余爱好者,5
55009,业余教育,4
55010,业余者,3
55011,业龙,2
55012,楮,1
55013,楮纸,2
55014,楯,1
55015,楰,1
55016,极,1
55017,极了,2
55018,极值,2
55019,极光,2
55020,极其,2
55021,极刑,2
55022,极力,2
55023,极化,2
55024,极北,2
55025,极北朱顶雀,5
55026,极北柳莺,4
55027,极南,2
55028,极右分子,4
55029,极右翼,3
55030,极品,2
55031,极地,2
55032,极大,2
55033,极大值,3
55034,极好,2
55035,极客,2
55036,极小,2
55037,极少,2
55038,极少数,3
55039,极差,2
55040,极度,2
55041,极坐标,3
55042,极坐标系,4
55043,极径,2
55044,极性,2
55045,极有可能,4
55046,极东,2
55047,极核,2
55048,极乐,2
55049,极乐世界,4
55050,极权,2
55051,极权主义,4
55052,极深研几,4
55053,极为,2
55054,极盛时期,4
55055,极目远望,4
55056,极短篇小说,5
55057,极端,2
55058,极端主义,4
55059,极端之恶,4
55060,极端分子,4
55061,极简主义,4
55062,极细小,3
55063,极致,2
55064,极角,2
55065,极超,2
55066,极轴,2
55067,极辣,2
55068,极道,2
55069,极限,2
55070,极限运动,4
55071,极点,2
55072,楷,1
55073,楷字,2
55074,楷书,2
55075,楷模,2
55076,楷体,2
55077,楸,1
55078,楸树,2
55079,楹,1
55080,楹联,2
55081,楻,1
55082,楽,1
55083,榀,1
55084,概型,2
55085,概型理论,4
55086,概形,2
55087,概念,2
55088,概念化,3
55089,概念地图,4
55090,概念驱动加工,6
55091,概念验证,4
55092,概括,2
55093,概括化,3
55094,概数,2
55095,概况,2
55096,概测法,3
55097,概率,2
55098,概率论,3
55099,概而不论,4
55100,概而言之,4
55101,概要,2
55102,概览,2
55103,概观,2
55104,概论,2
55105,概述,2
55106,榃,1
55107,榆,1
55108,榆中,2
55109,榆中县,3
55110,榆木,2
55111,榆木脑壳,4
55112,榆木脑袋,4
55113,榆林,2
55114,榆林市,3
55115,榆树,2
55116,榆树市,3
55117,榆次,2
55118,榆次区,3
55119,榆社,2
55120,榆社县,3
55121,榆罔,2
55122,榆阳,2
55123,榆阳区,3
55124,榊,1
55125,榎,1
55126,榔,1
55127,榔榆,2
55128,榔槺,2
55129,榔头,2
55130,榕,1
55131,榕城区,3
55132,榕树,2
55133,榕江,2
55134,榕江县,3
55135,榖,1
55136,矩,1
55137,榛,1
55138,榛仁,2
55139,榛仁儿,3
55140,榛子,2
55141,榛实,2
55142,榛果,2
55143,榛栗,2
55144,榛榛,2
55145,榛色,2
55146,榛莽,2
55147,榛芜,2
55148,榛薮,2
55149,榛鸡,2
55150,搒,1
55151,榜,1
55152,榜单,2
55153,榜样,2
55154,榜眼,2
55155,榜笞,2
55156,榜葛剌,3
55157,榜首,2
55158,榠,1
55159,榠楂,2
55160,榡,1
55161,榤,1
55162,榥,1
55163,榦,1
55164,榧,1
55165,榨取,2
55166,榨汁机,3
55167,榨油,2
55168,榨菜,2
55169,榨酒池,3
55170,杩,1
