,Word,lengths
74504,علمہیئت,7
74505,علما,4
74506,علماسلف,7
74507,علماظاہری,9
74508,علماوفضلا,9
74509,علماء,5
74510,علمائے,6
74511,علماےسلف,8
74512,علماےظاہری,10
74513,علمض,4
74514,علموں,5
74515,علمی,4
74516,علمیتبحر,8
74517,علمیات,6
74518,علمیاتی,7
74519,علمیت,5
74520,علمیتیں,7
74521,علمیہ,5
74522,علن,3
74523,علنا,4
74524,علو,3
74525,علوظرفی,7
74526,علوان,5
74527,علوج,4
74528,علوفہ,5
74529,علوق,4
74530,علوقات,6
74531,علوقہ,5
74532,علوم,4
74533,علومجدید,8
74534,علومظاہری,9
74535,علومعقلیہ,9
74536,علوی,4
74537,علویالرغم,9
74538,علویعمل,7
74539,علویات,6
74540,علویت,5
74541,علوین,5
74542,علویہ,5
74543,علوےفکر,7
74544,علوےفکری,8
74545,علک,3
74546,علہب,4
74547,علی,3
74548,علیالاتصال,10
74549,علیالاطلاق,10
74550,علیالاعلان,10
74551,علیالترتیب,10
74552,علیالحساب,9
74553,علیالرعم,8
74554,علیالرغم,8
74555,علیالصباح,9
74556,علیالصباع,9
74557,علیالصبح,8
74558,علیالعموم,9
74559,علیاللہ,7
74560,علیاللہی,8
74561,علیبند,6
74562,علیخان,6
74563,علیعلی,6
74564,علیمد,5
74565,علیمدد,6
74566,علیوجہالبصیرت,13
74567,علیگڑھ,6
74568,علیہذا,6
74569,علیہذاالقیاس,12
74570,علیا,4
74571,علیان,5
74572,علیحدگی,7
74573,علیحدگیپسند,11
74574,علیحدگیاں,9
74575,علیحدگیوں,9
74576,علیحدہ,6
74577,علیحدہعلیحدہ,12
74578,علیشیہ,6
74579,علیق,4
74580,علیل,4
74581,علیلہ,5
74582,علیم,4
74583,علیمہ,5
74584,علین,4
74585,علیون,5
74586,علیک,4
74587,علیکسلیک,8
74588,علیکم,5
74589,علیگ,4
74590,علیھم,5
74591,علیہ,4
74592,علیہالسلام,10
74593,علیہالصلوۃوالسلام,17
74594,علیہا,5
74595,علیہم,5
74596,علیہما,6
74597,علیین,5
74598,عم,2
74599,عمزاد,5
74600,عماء,4
74601,عمائد,5
74602,عمائدہ,6
74603,عمائدین,7
74604,عمائم,5
74605,عمات,4
74606,عماد,4
74607,عمادہ,5
74608,عمادی,5
74609,عمادیات,7
74610,عمادیین,7
74611,عمار,4
74612,عمارات,6
74613,عمارت,5
74614,عمارتگر,7
74615,عمارتگری,8
74616,عمارتوں,7
74617,عمارتی,6
74618,عمارتیلکڑی,10
74619,عمارتیں,7
74620,عمارہ,5
74621,عماری,5
74622,عماریاں,7
74623,عماز,4
74624,عماس,4
74625,عمال,4
74626,عمالان,6
74627,عمالقہ,6
74628,عمالہ,5
74629,عمالیق,6
74630,عمالیقی,7
74631,عمام,4
74632,عماملہ,6
74633,عمامہ,5
74634,عمامہبند,8
74635,عمامے,5
74636,عمان,4
74637,عمانی,5
74638,عمانیت,6
74639,عمایت,5
74640,عمایتو,6
74641,عمایتوں,7
74642,عمایتی,6
74643,عمایتیں,7
74644,عمد,3
74645,عمدا,4
74646,عمدار,5
74647,عمدان,5
74648,عمدانہ,6
74649,عمدگی,5
74650,عمدہ,4
74651,عمدہخانم,8
74652,عمدہعمدہ,8
74653,عمدۃالملک,9
74654,عمدی,4
74655,عمدیت,5
74656,عمر,3
74657,عمرابد,6
74658,عمربھر,6
74659,عمرجاوداں,9
74660,عمرجاویداں,10
74661,عمرخضر,6
74662,عمرخیام,7
74663,عمردراز,7
74664,عمردوام,7
74665,عمررسیدہ,8
74666,عمررفتہ,7
74667,عمررواں,7
74668,عمرطبعی,7
74669,عمرظفر,6
74670,عمرعزیز,7
74671,عمرقید,6
74672,عمرپٹا,6
74673,عمرگریزاں,9
74674,عمرگزشتہ,8
74675,عمرا,4
74676,عمراعظم,7
74677,عمراللہ,7
74678,عمرالنسا,8
74679,عمران,5
74680,عمرانخان,8
74681,عمرانہ,6
74682,عمرانی,6
74683,عمرانیتحریک,11
74684,عمرانیتنقید,11
74685,عمرانیحقائق,11
74686,عمرانیحقیقت,11
74687,عمرانیشعور,10
74688,عمرانیعلوم,10
74689,عمرانیعوامل,11
74690,عمرانیمسائل,11
74691,عمرانیات,8
74692,عمرانیاتی,9
74693,عمرانیت,7
74694,عمرانیتیں,9
74695,عمراہٹ,6
74696,عمراہٹیں,8
74697,عمرد,4
74698,عمرداز,6
74699,عمرس,4
74700,عمرط,4
74701,عمرعبداللہ,10
74702,عمرفاروق,8
74703,عمرو,4
74704,عمروعیار,8
74705,عمروط,5
74706,عمروں,5
74707,عمرہ,4
74708,عمری,4
74709,عمریا,5
74710,عمریاں,6
74711,عمریں,5
74712,عمریہ,5
74713,عمرے,4
74714,عمزادہ,6
74715,عمش,3
74716,عمصیرہ,6
74717,عمق,3
74718,عمل,3
74719,عملآوری,7
74720,عملارتقا,8
74721,عملاستدلال,10
74722,عملاستغراق,10
74723,عملاستقرا,9
74724,عملاستقراء,10
74725,عملاعتدال,9
74726,عملالزاق,8
74727,عملالستدال,10
74728,عملانتشار,9
74729,عملانتقال,9
74730,عملانعکاس,9
74731,عملانگیز,8
74732,عملانگیزی,9
74733,عملبالید,8
74734,عملتبخیر,8
74735,عملتجدید,8
74736,عملتخلیق,8
74737,عملتراش,7
74738,عملترفع,7
74739,عملتسخیر,8
74740,عملتقطیر,8
74741,عملتقلیب,8
74742,عملتنفس,7
74743,عملتولید,8
74744,عملتکسید,8
74745,عملتکسیر,8
74746,عملجراحی,8
74747,عملدار,6
74748,عملداری,7
74749,عملدخل,6
74750,عملدرآمد,8
74751,عملسفلی,7
74752,عملصالح,7
74753,عملمست,6
74754,عملمیںلانا,10
74755,عملناگزیر,9
74756,عملنامہ,7
74757,عملنتھار,8
74758,عملنفوذ,7
74759,عملنقوذ,7
74760,عملنیک,6
74761,عملوخیل,7
74762,عملودخل,7
74763,عملپارگی,8
74764,عملپسند,7
74765,عملپیرا,7
74766,عملپیم,6
74767,عملپیہم,7
74768,عملکار,6
74769,عملکاری,7
74770,عملکثیر,7
74771,عملکرنا,7
74772,عملہاضمہ,8
74773,عملا,4
74774,عملاتی,6
74775,عملوں,5
74776,عملہ,4
74777,عملہوفعلہ,9
74778,عملہءپولیس,10
74779,عملۂپولیس,9
74780,عملی,4
74781,عملیامتحان,10
74782,عملیتعلیم,9
74783,عملیتفسیر,9
74784,عملیتنقید,9
74785,عملیصورت,8
74786,عملیطورپر,9
74787,عملیپیمائش,10
74788,عملیات,6
74789,عملیت,5
74790,عملیتیں,7
74791,عملیہ,5
74792,عملے,4
74793,عمو,3
74794,عمود,4
74795,عموددار,7
74796,عمودوار,7
74797,عمودا,5
74798,عمودی,5
74799,عمودیت,6
74800,عمودیتیں,8
74801,عمودین,6
74802,عمور,4
74803,عمورہ,5
74804,عموق,4
74805,عموقات,6
74806,عموقہ,5
74807,عموقین,6
74808,عمول,4
74809,عمولات,6
74810,عمولہ,5
74811,عمولین,6
74812,عموم,4
74813,عموموخصوص,9
74814,عموما,5
74815,عمومی,5
74816,عمومیات,7
74817,عمومیت,6
74818,عمومیتیں,8
74819,عمومیہ,6
74820,عموی,4
74821,عمکیہ,5
74822,عمہ,3
74823,عمی,3
74824,عمیا,4
74825,عمیانہ,6
74826,عمیثل,5
74827,عمید,4
74828,عمیدات,6
74829,عمیدر,5
74830,عمیدہ,5
74831,عمیدی,5
74832,عمیدین,6
74833,عمیر,4
74834,عمیرہ,5
74835,عمیق,4
74836,عمیقبعن,7
74837,عمیقعن,6
74838,عمیقنگاہی,9
74839,عمیل,4
74840,عمیم,4
74841,عمیمہ,5
74842,عمیہ,4
74843,عن,2
74844,عنبعن,5
74845,عنعن,4
74846,عنا,3
74847,عنائیت,6
74848,عناب,4
74849,عنابگوں,7
74850,عنابس,5
74851,عنابوں,6
74852,عنابی,5
74853,عنابیرنگ,8
74854,عنابیا,6
74855,عناد,4
74856,عنادا,5
74857,عنادل,5
74858,عنادی,5
74859,عنادین,6
74860,عنادیہ,6
74861,عنار,4
74862,عناس,4
74863,عناصر,5
74864,عناصراربع,9
74865,عناصراصلی,9
74866,عناصربسیط,9
74867,عناصرترکیبی,11
74868,عناصرفطرت,9
74869,عناق,4
74870,عنان,4
74871,عناناختیار,10
74872,عناناقتدار,10
74873,عنانتاب,7
74874,عنانتاز,7
74875,عنانحکومت,9
74876,عنانگستر,8
74877,عنانگیر,7
74878,عنانت,5
74879,عنانتیں,7
74880,عناوین,6
74881,عناکب,5
74882,عناں,4
74883,عنایات,6
74884,عنایت,5
74885,عنایتایزدی,10
74886,عنایتفرما,9
74887,عنایتنامہ,9
74888,عنایتوں,7
74889,عنایتیں,7
74890,عنب,3
74891,عنبار,5
74892,عنبدی,5
74893,عنبر,4
74894,عنبرآمیز,8
74895,عنبراشہب,8
74896,عنبربنر,7
74897,عنبربیز,7
74898,عنبرسارا,8
74899,عنبرسرشت,8
74900,عنبرشمامہ,9
74901,عنبرفشاں,8
74902,عنبرمائع,8
74903,عنبری,5
74904,عنبرین,6
74905,عنبرینہ,7
74906,عنبرینی,7
74907,عنبریں,6
74908,عنبس,4
74909,عنبہ,4
74910,عنبی,4
74911,عنبیہ,5
74912,عنت,3
74913,عنتر,4
74914,عنترات,6
74915,عنترہ,5
74916,عنتری,5
74917,عنتریں,6
74918,عنتی,4
74919,عنثہ,4
74920,عنجوج,5
74921,عنجوجات,7
74922,عنجوجہ,6
74923,عنجوجیں,7
74924,عند,3
74925,عنداللہ,7
74926,عندالناس,8
74927,عندالضرورت,10
74928,عندالملاقات,11
74929,عندالپڑتال,10
74930,عندل,4
74931,عندلہ,5
74932,عندلیب,6
74933,عندلیبی,7
74934,عندلیبیاں,9
74935,عندلیبیں,8
74936,عندلیوں,7
74937,عندہ,4
74938,عندیات,6
74939,عندیت,5
74940,عندیتی,6
74941,عندیتیں,7
74942,عندیوں,6
74943,عندیہ,5
74944,عندیے,5
74945,عنر,3
74946,عنرا,4
74947,عنزہ,4
74948,عنشہ,4
74949,عنصر,4
74950,عنصرپرستی,9
74951,عنصری,5
74952,عنصریات,7
74953,عنصریہ,6
74954,عنف,3
74955,عنفوان,6
74956,عنفوانجوانی,11
74957,عنفوانہ,7
74958,عنفوانیات,9
74959,عنفہ,4
74960,عنفیں,5
74961,عنفیہ,5
74962,عنق,3
74963,عنقا,4
74964,عنقائی,6
74965,عنقائیت,7
74966,عنقائیتیں,9
74967,عنقاد,5
74968,عنقریب,6
74969,عنقود,5
74970,عنقودی,6
74971,عنقی,4
74972,عنوان,5
74973,عنوانات,7
74974,عنوانوں,7
74975,عنوانی,6
74976,عنواں,5
74977,عنود,4
74978,عنودی,5
74979,عنوہ,4
74980,عنکبوت,6
74981,عنکبوتی,7
74982,عنکبوتیہ,8
74983,عنکبہ,5
74984,عنھا,4
74985,عنھم,4
74986,عنھما,5
74987,عنہ,3
74988,عنہا,4
74989,عنہم,4
74990,عنہما,5
74991,عنی,3
74992,عنیا,4
74993,عنیار,5
74994,عنید,4
74995,عنیدہ,5
74996,عنیف,4
74997,عنیفہ,5
74998,عنیق,4
74999,عنیقہ,5
75000,عنیل,4
75001,عنین,4
75002,عوئمر,5
75003,عوا,3
75004,عوائب,5
75005,عوائد,5
75006,عوائق,5
75007,عواد,4
75008,عوار,4
75009,عوارض,5
75010,عوارف,5
75011,عوازب,5
75012,عواصف,5
75013,عواطف,5
75014,عواقب,5
75015,عوالم,5
75016,عوام,4
75017,عوامالناس,9
75018,عوامسےمتعلق,11
75019,عوامل,5
75020,عوامی,5
75021,عوامیادب,8
75022,عوامیبولی,9
75023,عوامیتحریک,10
75024,عوامیجمہوریہکانگو,17
75025,عوامیجنگ,8
75026,عوامیحکومت,10
75027,عوامیلیڈر,9
75028,عوامیگیت,8
75029,عوامیت,6
75030,عوامیتیں,8
75031,عوان,4
75032,عوانیں,6
75033,عوبیہ,5
75034,عوج,3
75035,عوجی,4
75036,عود,3
75037,عودان,5
75038,عودہ,4
75039,عودی,4
75040,عودیہ,5
75041,عوذر,4
75042,عوذل,4
75043,عور,3
75044,عورات,5
75045,عورت,4
75046,عورتذات,7
75047,عورتمار,7
75048,عورتپرست,8
75049,عورتپن,6
75050,عورتکاراج,9
75051,عورتانہ,7
75052,عورتوں,6
75053,عورتیں,6
75054,عورۃ,4
75055,عوز,3
75056,عوزر,4
75057,عوسج,4
75058,عوض,3
75059,عوضانہ,6
75060,عوضی,4
75061,عوف,3
75062,عون,3
75063,عوناللہ,7
75064,عونالہی,7
75065,عوید,4
75066,عویدص,5
75067,عویس,4
75068,عویسہ,5
75069,عویص,4
75070,عویصہ,5
75071,عوین,4
75072,عکار,4
75073,عکاس,4
75074,عکاسباشی,8
75075,عکاسخانہ,8
75076,عکاسی,5
75077,عکاشہ,5
75078,عکاظ,4
75079,عکاک,4
75080,عکبر,4
75081,عکرب,4
75082,عکرشہ,5
75083,عکرمہ,5
75084,عکس,3
75085,عکسافگن,7
75086,عکسبندی,7
75087,عکسبینی,7
75088,عکسریز,6
75089,عکسنما,6
75090,عکسا,4
75091,عکسالہ,6
75092,عکسبند,6
75093,عکسہ,4
75094,عکسی,4
75095,عکسیاسکرین,10
75096,عکسیترکیب,9
75097,عکسیتصویر,9
75098,عکسیریز,7
75099,عکسینقل,7
75100,عکسیکشی,7
75101,عکسیلہ,6
75102,عکف,3
75103,عکوس,4
75104,عکوف,4
75105,عکوفی,5
75106,عکہ,3
75107,عہد,3
75108,عہدآفرین,8
75109,عہدالست,7
75110,عہدانتشار,9
75111,عہدبعید,7
75112,عہدتازہ,7
75113,عہدجاہلیت,9
75114,عہدجدید,7
75115,عہدحاضر,7
75116,عہدحجری,7
75117,عہدحکومت,8
75118,عہدرفتہ,7
75119,عہدرواں,7
75120,عہدزریں,7
75121,عہدزفاف,7
75122,عہدساز,6
75123,عہدشاب,6
75124,عہدشباب,7
75125,عہدشکن,6
75126,عہدشکنی,7
75127,عہدصریحی,8
75128,عہدطفلی,7
75129,عہدطفولیت,9
75130,عہدظلمت,7
75131,عہدعتیق,7
75132,عہدفراموش,9
75133,عہدفردا,7
75134,عہدقدیم,7
75135,عہدمعنوی,8
75136,عہدمیثاق,8
75137,عہدمیں,6
75138,عہدنامہ,7
75139,عہدنامہجدید,11
75140,عہدنامہقدیم,11
75141,عہدنو,5
75142,عہدوپیماں,9
75143,عہدواثق,7
75144,عہدوفا,6
75145,عہدپارینہ,9
75146,عہدکاپورا,9
75147,عہدکرنا,7
75148,عہدکہن,6
75149,عہدگزشتہ,8
75150,عہدگل,5
75151,عہدوں,5
75152,عہدہ,4
75153,عہدہبرآئی,9
75154,عہدہبرائی,9
75155,عہدہجلیلہ,9
75156,عہدہدار,7
75157,عہدہداری,8
75158,عہدہءجلیلہ,10
75159,عہدۂجلیلہ,9
75160,عہدۂعالیہ,9
75161,عہدیت,5
75162,عہدیتیں,7
75163,عہدیدار,7
75164,عہدیداران,9
75165,عہدیداروں,9
75166,عہدے,4
75167,عہود,4
75168,عہید,4
75169,عیاث,4
75170,عیاد,4
75171,عیادت,5
75172,عیادتوں,7
75173,عیادتیں,7
75174,عیاذ,4
75175,عیار,4
75176,عیاردانش,8
75177,عیارپیشہ,8
75178,عیاروں,6
75179,عیارگی,6
75180,عیارگیاں,8
75181,عیاری,5
75182,عیاز,4
75183,عیاش,4
75184,عیاشی,5
75185,عیاشیکااڈہ,10
75186,عیاشیانہ,8
75187,عیاشیاں,7
75188,عیاشیوں,7
75189,عیاض,4
75190,عیافہ,5
75191,عیال,4
75192,عیالدار,7
75193,عیالداری,8
75194,عیالواطفال,10
75195,عیانا,5
75196,عیانی,5
75197,عیاڈ,4
75198,عیاڈا,5
75199,عیاں,4
75200,عیب,3
75201,عیببھری,7
75202,عیببینی,7
75203,عیببیں,6
75204,عیبجو,5
75205,عیبجوئی,7
75206,عیبدار,6
75207,عیبلگانا,8
75208,عیبناک,6
75209,عیبنکالنا,9
75210,عیبوصواب,8
75211,عیبپوش,6
75212,عیبپوشی,7
75213,عیبچینی,7
75214,عیبچیں,6
75215,عیبکار,6
75216,عیبکوشی,7
75217,عیبگو,5
75218,عیبگوئی,7
75219,عیبگیری,7
75220,عیبوں,5
75221,عیبی,4
75222,عیث,3
75223,عید,3
75224,عیدالاضحی,9
75225,عیدالقیامہ,10
75226,عیدخیام,7
75227,عیدرمضان,8
75228,عیدشریف,7
75229,عیدغدیر,7
75230,عیدفصح,6
75231,عیدقربان,8
75232,عیدمباہلہ,9
75233,عیدمسیح,7
75234,عیدملن,6
75235,عیدمولود,8
75236,عیدمیلاد,8
75237,عیدنوروز,8
75238,عیدکادوگانہ,11
75239,عیدکاچاند,9
75240,عیدکارڈ,7
75241,عیدگاہ,6
75242,عیدالافطر,9
75243,عیدالزہرا,9
75244,عیدالفطر,8
75245,عیدان,5
75246,عیدوں,5
75247,عیدگہ,5
75248,عیدی,4
75249,عیدیاں,6
75250,عیدین,5
75251,عیدیوں,6
75252,عیدیں,5
75253,عیزار,5
75254,عیزہ,4
75255,عیسا,4
75256,عیسائی,6
75257,عیسائیت,7
75258,عیسائیوں,8
75259,عیسدہ,5
75260,عیسفہ,5
75261,عیسوی,5
75262,عیسویسال,8
75263,عیسویت,6
75264,عیسویتیں,8
75265,عیسویہ,6
75266,عیسی,4
75267,عیسیمریم,8
75268,عیسینشان,8
75269,عیسیءدوراں,10
75270,عیسے,4
75271,عیش,3
75272,عیشانگیز,8
75273,عیشجاوداں,9
75274,عیشنامہ,7
75275,عیشوجیش,7
75276,عیشوعشرت,8
75277,عیشپرست,7
75278,عیشپرستی,8
75279,عیشپسند,7
75280,عیشپسندی,8
75281,عیشکاپتلا,9
75282,عیشکوش,6
75283,عیشکوشی,7
75284,عیشگاہ,6
75285,عیشل,4
75286,عیشہ,4
75287,عیشی,4
75288,عیص,3
75289,عیصوم,5
75290,عیطا,4
75291,عیفہ,4
75292,عیقہ,4
75293,عیل,3
75294,عیلہ,4
75295,عیلی,4
75296,عیمان,5
75297,عیمہ,4
75298,عین,3
75299,عینالحق,7
75300,عینالحیات,9
75301,عینالنور,8
75302,عینالیقین,9
75303,عینحیات,7
75304,عینعین,6
75305,عینغین,6
75306,عینا,4
75307,عینو,4
75308,عینک,4
75309,عینکوں,6
75310,عینکیں,6
75311,عینہ,4
75312,عینی,4
75313,عینیشاہد,8
75314,عینیشہادت,9
75315,عینیت,5
75316,عینیتپسند,9
75317,عینین,5
75318,عینیہ,5
75319,عیوب,4
75320,عیوث,4
75321,عیوض,4
75322,عیوضانہ,7
75323,عیوضی,5
75324,عیوف,4
75325,عیوق,4
75326,عیون,4
75327,غ,1
75328,غاؤن,4
75329,غائب,4
75330,غائبباز,7
75331,غائببازی,8
75332,غائبباشی,8
75333,غائببین,7
75334,غائببینی,8
75335,غائبدماغ,8
75336,غائبغلا,7
75337,غائبغلہ,7
75338,غائبپاشی,8
75339,غائبہونا,8
75340,غائبانہ,7
75341,غائبانی,7
75342,غائبانیاں,9
75343,غائبیت,6
75344,غائبین,6
75345,غائبیں,6
75346,غائت,4
75347,غائتی,5
75348,غائر,4
75349,غائرنظر,7
75350,غائرنظری,8
75351,غائرہ,5
75352,غائریت,6
75353,غائرین,6
75354,غائط,4
75355,غائطی,5
75356,غائلہ,5
75357,غائی,4
75358,غائیا,5
75359,غائیو,5
75360,غاب,3
75361,غابات,5
75362,غابر,4
75363,غابریت,6
75364,غابرین,6
75365,غابط,4
75366,غابطہ,5
75367,غابہ,4
75368,غاد,3
75369,غادر,4
75370,غادرہ,5
